date,question,answer,category
2005-12-30,¿Qué es una cláusula de drag along?,Permite a los accionistas mayoritarios forzar a los minoritarios a vender en una oferta pública.,Mercado de Valores
2005-12-30,¿Cómo se determina el precio de una oferta pública inicial (IPO)?,Generalmente se fija con base en una valoración previa y la demanda del mercado.,Mercado de Valores
2005-12-30,¿Cuál es el rol del fideicomitente en un fideicomiso de mercado de valores?,Es quien transfiere los activos al fiduciario para su administración.,Mercado de Valores
2005-12-30,¿Qué diferencia hay entre una oferta primaria y una oferta secundaria de acciones?,La primaria es cuando una empresa emite nuevas acciones la secundaria es la venta de acciones ya existentes.,Mercado de Valores
2005-12-30,¿Qué son los valores emitidos por el gobierno en el mercado de valores?,Son instrumentos de deuda como CETES y BONOS que el gobierno utiliza para financiarse.,Mercado de Valores
2005-12-30,¿Qué implicaciones tiene la falta de cumplimiento de las normas de custodia de valores?,Puede llevar a sanciones y afectar la confianza de los inversionistas.,Mercado de Valores
2005-12-30,¿Qué es la liquidez en el mercado de valores?,La capacidad de comprar o vender un valor rápidamente sin afectar su precio significativamente.,Mercado de Valores
2005-12-30,¿Qué es la calificación crediticia de un emisor?,Es una evaluación de la capacidad del emisor para cumplir con sus obligaciones de deuda.,Mercado de Valores
2005-12-30,¿Qué responsabilidades tiene un director independiente en una sociedad anónima bursátil?,Actuar en el mejor interés de los accionistas y supervisar las decisiones de la alta dirección.,Mercado de Valores
2005-12-30,¿Qué requisitos debe cumplir una empresa para cotizar en el Sistema Internacional de Cotizaciones (SIC)?,Debe estar inscrita en un mercado extranjero reconocido y cumplir con los requisitos de la CNBV.,Mercado de Valores
2005-12-30,¿Qué papel juega la CNBV en la aprobación de una oferta pública de adquisición?,Debe aprobar los términos y condiciones de la oferta para proteger a los inversionistas.,Mercado de Valores
2005-12-30,¿Qué es un bono convertible?,Es un bono que puede convertirse en acciones ordinarias bajo ciertas condiciones.,Mercado de Valores
2005-12-30,¿Qué es la subasta en la bolsa de valores?,Es un mecanismo mediante el cual se fijan los precios de compra y venta de los valores.,Mercado de Valores
2005-12-30,¿Cómo se protege a los inversionistas ante la manipulación del mercado?,La CNBV puede imponer sanciones y tomar medidas correctivas para asegurar la equidad del mercado.,Mercado de Valores
2005-12-30,¿Qué es una autorización para operar como casa de bolsa?,Es un permiso otorgado por la CNBV que permite a una empresa operar en el mercado de valores.,Mercado de Valores
2005-12-30,¿Qué diferencia hay entre una acción ordinaria y una acción preferente?,Las acciones ordinarias otorgan derechos de voto las preferentes tienen prioridad en los dividendos pero sin voto.,Mercado de Valores
2005-12-30,¿Qué es una sociedad anónima promotora de inversión bursátil (SAPIB)?,Es una sociedad diseñada para que empresas en crecimiento accedan al mercado de valores con menos regulaciones.,Mercado de Valores
2005-12-30,¿Qué es la colocación acelerada?,Es una técnica de emisión rápida de acciones para evitar fluctuaciones significativas en el mercado.,Mercado de Valores
2005-12-30,¿Qué obligaciones tiene una emisora en cuanto a la revelación de información?,Debe informar al mercado sobre hechos relevantes que puedan afectar el precio de sus valores.,Mercado de Valores
2005-12-30,¿Cómo se liquidan las operaciones en el mercado de valores?,Generalmente se liquidan en un plazo de 48 horas (T+2) mediante la entrega de valores y dinero.,Mercado de Valores
2005-12-30,¿Qué es el arbitraje en el mercado de valores?,Es la compra y venta simultánea de un valor en diferentes mercados para aprovechar diferencias de precio.,Mercado de Valores
2005-12-30,¿Qué sucede si una sociedad anónima bursátil no cumple con las normas de gobierno corporativo?,Puede ser sancionada o incluso deslistada del mercado de valores.,Mercado de Valores
2005-12-30,¿Cómo se aseguran los derechos de los accionistas minoritarios en una OPA?,Se les debe ofrecer el mismo precio y condiciones que a los accionistas mayoritarios.,Mercado de Valores
2005-12-30,¿Qué papel juegan las agencias calificadoras en el mercado de valores?,Emiten opiniones sobre la solvencia de los emisores y la capacidad de pago de sus obligaciones.,Mercado de Valores
2005-12-30,¿Qué es una sociedad de inversión en instrumentos de deuda?,Es un fondo que invierte principalmente en bonos y otros instrumentos de deuda.,Mercado de Valores
2005-12-30,¿Qué es la reestructuración de deuda en el mercado de valores?,Es un proceso en el cual un emisor modifica los términos de sus obligaciones de deuda para evitar el incumplimiento.,Mercado de Valores
2005-12-30,¿Qué es una sociedad anónima de capital variable (S.A. de C.V.)?,Es una sociedad mercantil con un capital que puede aumentar o disminuir según las aportaciones de los socios.,Mercado de Valores
2005-12-30,¿Qué es una emisión sindicada?,Es una emisión de valores organizada por varios bancos o intermediarios financieros para distribuir el riesgo.,Mercado de Valores
2005-12-30,¿Qué es la volatilidad en el mercado de valores?,Es la medida de la variabilidad o fluctuación de los precios de los valores en un período de tiempo.,Mercado de Valores
2005-12-30,¿Qué requisitos debe cumplir una sociedad anónima para emitir deuda en el mercado de valores?,Debe contar con la autorización de la CNBV y cumplir con las normas de revelación de información.,Mercado de Valores
2005-12-30,¿Qué es el flotante bursátil?,Es el porcentaje de acciones de una empresa que están disponibles para el público inversionista.,Mercado de Valores
2005-12-30,¿Qué es el spread en una transacción de valores?,Es la diferencia entre el precio de compra y el precio de venta de un valor.,Mercado de Valores
2005-12-30,¿Qué dice el artículo 2 sobre la CNBV?,Otorga a la CNBV la facultad de supervisar y regular el mercado de valores.,Mercado de Valores
2005-12-30,¿Qué establece el artículo 6 sobre la inscripción de valores?,Los valores deben estar inscritos en el Registro Nacional de Valores para ser ofrecidos públicamente.,Mercado de Valores
2005-12-30,¿Qué indica el artículo 8 sobre la información financiera?,Las emisoras están obligadas a revelar información financiera periódica y relevante al mercado.,Mercado de Valores
2005-12-30,¿Qué establece el artículo 10 sobre la oferta pública de adquisición?,Regula los requisitos para realizar una oferta pública de adquisición de acciones.,Mercado de Valores
2005-12-30,¿Qué dice el artículo 13 sobre las sanciones a intermediarios?,Establece las sanciones que se pueden imponer a los intermediarios por incumplimiento de las normas del mercado.,Mercado de Valores
2005-12-30,¿Qué señala el artículo 16 sobre la manipulación del mercado?,Prohíbe y sanciona cualquier acto que manipule el precio de los valores en el mercado.,Mercado de Valores
2005-12-30,¿Qué establece el artículo 18 sobre la revelación de información?,Las emisoras deben hacer pública cualquier información que pueda afectar el precio de sus valores.,Mercado de Valores
2005-12-30,¿Qué dice el artículo 21 sobre los derechos de los accionistas?,Garantiza los derechos de los accionistas minoritarios en las decisiones de la empresa.,Mercado de Valores
2005-12-30,¿Qué regula el artículo 23 sobre las ofertas públicas?,Define las condiciones y requisitos para llevar a cabo ofertas públicas de valores.,Mercado de Valores
2005-12-30,¿Qué señala el artículo 26 sobre el registro de emisoras?,Obliga a las emisoras a inscribirse en el Registro Nacional de Valores antes de emitir valores.,Mercado de Valores
2005-12-30,¿Qué dice el artículo 30 sobre las casas de bolsa?,Establece los requisitos para que las casas de bolsa operen en el mercado de valores.,Mercado de Valores
2005-12-30,¿Qué establece el artículo 34 sobre la oferta pública inicial (IPO)?,Regula los requisitos que deben cumplir las empresas para llevar a cabo una oferta pública inicial.,Mercado de Valores
2005-12-30,¿Qué indica el artículo 37 sobre el papel de los auditores?,Obliga a las empresas a contratar auditores externos para validar su información financiera.,Mercado de Valores
2005-12-30,¿Qué dice el artículo 40 sobre la calificación crediticia?,Establece que los emisores de deuda deben obtener una calificación crediticia de una agencia reconocida.,Mercado de Valores
2005-12-30,¿Qué menciona el artículo 45 sobre la transparencia en las operaciones bursátiles?,Requiere que todas las operaciones en bolsa se realicen de manera transparente y equitativa.,Mercado de Valores
2005-12-30,¿Qué establece el artículo 48 sobre los fideicomisos en el mercado de valores?,Regula la creación y administración de fideicomisos que operan en el mercado de valores.,Mercado de Valores
2005-12-30,¿Qué menciona el artículo 50 sobre las operaciones en el mercado secundario?,Define las normas bajo las cuales se realizan las operaciones en el mercado secundario.,Mercado de Valores
2005-12-30,¿Qué dice el artículo 53 sobre la custodia de valores?,Establece las obligaciones de las entidades que se encargan de la custodia de valores.,Mercado de Valores
2005-12-30,¿Qué señala el artículo 58 sobre el incumplimiento de emisoras?,Regula las sanciones aplicables a las emisoras que no cumplan con sus obligaciones de revelación de información.,Mercado de Valores
2005-12-30,¿Qué indica el artículo 60 sobre la responsabilidad de los consejeros?,Establece que los consejeros de las empresas deben actuar en el mejor interés de la sociedad y los accionistas.,Mercado de Valores
2005-12-30,¿Qué menciona el artículo 63 sobre la inscripción de acciones extranjeras?,Permite la inscripción de acciones extranjeras en el mercado mexicano bajo ciertas condiciones.,Mercado de Valores
2005-12-30,¿Qué dice el artículo 65 sobre los fondos de inversión?,Regula la constitución y operación de los fondos de inversión que operan en el mercado de valores.,Mercado de Valores
2005-12-30,¿Qué regula el artículo 68 sobre la emisión de bonos?,Establece los requisitos para que las empresas emitan bonos y otros instrumentos de deuda.,Mercado de Valores
2005-12-30,¿Qué menciona el artículo 72 sobre los conflictos de interés?,Obliga a las empresas a revelar cualquier conflicto de interés que pueda afectar sus operaciones en el mercado.,Mercado de Valores
2005-12-30,¿Qué dice el artículo 75 sobre las sanciones a los intermediarios?,Especifica las sanciones aplicables a los intermediarios que violen las normas del mercado de valores.,Mercado de Valores
2005-12-30,¿Qué regula el artículo 80 sobre la liquidación de operaciones bursátiles?,Establece las reglas para la liquidación de operaciones dentro del plazo T+2.,Mercado de Valores
2005-12-30,¿Qué señala el artículo 85 sobre los mecanismos de protección a inversionistas?,Define los mecanismos que deben establecerse para proteger a los inversionistas en caso de fraude o quiebra.,Mercado de Valores
2005-12-30,¿Qué menciona el artículo 90 sobre la emisión de derivados?,Regula la emisión y negociación de instrumentos financieros derivados en el mercado de valores.,Mercado de Valores
2005-12-30,¿Qué dice el artículo 95 sobre la transparencia en los informes financieros?,Obliga a las empresas a publicar informes financieros detallados de manera periódica.,Mercado de Valores
2005-12-30,¿Qué implicaciones tiene para una empresa la cancelación de la inscripción de sus valores en el Registro Nacional de Valores?,La empresa pierde acceso al mercado bursátil y su capacidad para obtener financiamiento a través de la emisión de valores además de la obligación de liquidar los derechos de sus accionistas.,Mercado de Valores
2005-12-30,¿Cómo se calcula el precio de una oferta pública de adquisición forzosa en caso de desliste de una emisora?,Se basa en el promedio ponderado del precio de las acciones durante un período de tiempo específico según lo establecido en la ley considerando las condiciones del mercado.,Mercado de Valores
2005-12-30,¿Qué diferencia hay entre una sociedad anónima bursátil y una sociedad anónima promotora de inversión bursátil?,La sociedad anónima bursátil cotiza en bolsa y debe cumplir con requisitos más estrictos de transparencia y gobierno corporativo mientras que la promotora de inversión bursátil tiene más flexibilidad y es una opción para empresas en crecimiento.,Mercado de Valores
2005-12-30,¿Cuál es el impacto de la revelación de información confidencial o privilegiada por parte de una emisora en el mercado de valores?,Puede causar distorsiones en los precios de los valores y derivar en sanciones administrativas multas y acciones legales contra los responsables de la divulgación indebida.,Mercado de Valores
2005-12-30,¿Qué procedimientos siguen las casas de bolsa para asegurar el cumplimiento con las normas de revelación de conflictos de interés?,Deben implementar mecanismos internos de control como la separación de actividades y la revelación transparente de cualquier relación entre las partes involucradas en las transacciones.,Mercado de Valores
2005-12-30,¿Cómo afecta una baja calificación crediticia a los valores emitidos por una sociedad anónima bursátil?,Puede aumentar el costo del financiamiento para la empresa reducir la confianza de los inversionistas y afectar negativamente el precio de sus acciones o bonos en el mercado.,Mercado de Valores
2005-12-30,¿Qué rol juegan las contrapartes centrales en la mitigación del riesgo de incumplimiento en el mercado de valores?,Actúan como intermediarias entre las partes en una transacción garantizando la liquidación aun si una de las partes no cumple lo que reduce significativamente el riesgo de contraparte.,Mercado de Valores
2005-12-30,¿Qué sanciones se imponen a los intermediarios que no cumplen con las reglas de custodia de valores?,Pueden enfrentar sanciones que incluyen multas suspensión temporal de actividades e incluso la revocación de su licencia para operar como intermediarios en el mercado.,Mercado de Valores
2005-12-30,¿Cómo influye la falta de transparencia en la divulgación de eventos relevantes en la confianza del público inversionista?,La falta de transparencia puede generar desconfianza en el mercado aumentar la percepción de riesgo afectar la liquidez y disminuir la valoración de los valores emitidos por la empresa.,Mercado de Valores
2005-12-30,¿Qué consecuencias tiene para una sociedad emisora la falta de actualización de su información financiera trimestral o anual?,Puede ser sancionada por la CNBV con multas o suspensión de la negociación de sus acciones en el mercado y la falta de actualización puede afectar la confianza de los inversionistas.,Mercado de Valores
2005-12-30,¿Cómo afecta la manipulación de precios en el mercado de valores a la equidad y eficiencia del mercado?,La manipulación de precios distorsiona la verdadera oferta y demanda crea ineficiencias en la asignación de recursos y puede resultar en pérdidas significativas para inversionistas minoristas.,Mercado de Valores
2005-12-30,¿Qué mecanismos tiene la CNBV para garantizar que los emisores cumplan con sus obligaciones de revelación continua de información?,La CNBV realiza inspecciones auditorías y revisiones periódicas además de imponer multas y otras sanciones por incumplimiento de las obligaciones de revelación.,Mercado de Valores
2005-12-30,¿Qué riesgos enfrenta una casa de bolsa al gestionar operaciones con derivados financieros complejos?,Los derivados pueden generar riesgos de mercado liquidez crédito y operacionales lo que exige controles internos estrictos y un entendimiento profundo de los productos financieros.,Mercado de Valores
2005-12-30,¿Qué pasa si un accionista mayoritario ejerce de manera abusiva su control en detrimento de los accionistas minoritarios?,El accionista mayoritario podría enfrentar acciones legales y la CNBV puede intervenir para proteger los derechos de los accionistas minoritarios además de imponer sanciones.,Mercado de Valores
2005-12-30,¿Cuál es el papel de las calificadoras de riesgo en la toma de decisiones de inversión en el mercado de valores?,Proporcionan evaluaciones objetivas sobre la solvencia de los emisores ayudando a los inversionistas a tomar decisiones informadas basadas en la capacidad de pago y riesgo crediticio de la entidad emisora.,Mercado de Valores
2005-12-30,¿Qué requisitos debe cumplir una sociedad anónima promotora de inversión bursátil para convertirse en sociedad anónima bursátil?,Debe cumplir con mayores requisitos de gobierno corporativo transparencia revelación de información financiera y someterse a una oferta pública inicial para cotizar en bolsa.,Mercado de Valores
2005-12-30,¿Qué sucede si un intermediario bursátil facilita operaciones no autorizadas o ilegales?,Puede enfrentar la revocación de su autorización para operar multas significativas y la imposición de medidas cautelares por parte de la CNBV.,Mercado de Valores
2005-12-30,¿Qué implicaciones legales tiene la falta de identificación de operaciones sospechosas en una casa de bolsa?,La casa de bolsa puede ser sancionada por la CNBV y sus directivos podrían enfrentar responsabilidades civiles y penales por no cumplir con las normativas de prevención de lavado de dinero.,Mercado de Valores
2005-12-30,¿Qué sucede si una emisora no divulga información sobre una situación que podría influir en el precio de sus valores?,La emisora puede ser sancionada por la CNBV y los directivos responsables pueden enfrentar sanciones personales por ocultar información relevante.,Mercado de Valores
2005-12-30,¿Cuál es la responsabilidad de los consejeros de una sociedad anónima bursátil en la toma de decisiones estratégicas que afecten a los inversionistas?,Deben actuar con diligencia lealtad y en el mejor interés de la sociedad y sus accionistas bajo riesgo de enfrentar acciones legales por negligencia o abuso de su posición.,Mercado de Valores
2005-12-30,¿Qué sucede si una empresa emisora modifica su estructura accionaria sin notificar al mercado?,La CNBV puede sancionar a la empresa y la falta de notificación puede generar incertidumbre entre los inversionistas afectando el precio de sus acciones.,Mercado de Valores
2005-12-30,¿Qué papel juegan las auditorías externas en la regulación del mercado de valores?,Las auditorías externas verifican la exactitud de la información financiera presentada por las empresas lo que ayuda a garantizar la transparencia y a proteger los intereses de los inversionistas.,Mercado de Valores
2005-12-30,¿Cómo se determina la proporcionalidad de las sanciones impuestas a los emisores?,Se basa en la gravedad de la infracción la reincidencia y el impacto que la infracción ha tenido en el mercado y los inversionistas.,Mercado de Valores
2005-12-30,¿Cómo se determina el precio de los valores en una oferta pública de adquisición cuando hay conflictos de interés entre el oferente y la emisora?,Se puede requerir la intervención de un tercero independiente para establecer el precio justo basado en la valoración financiera de la empresa y en parámetros establecidos por la ley.,Mercado de Valores
2005-12-30,¿Qué procedimientos siguen las casas de bolsa para evitar el uso de información privilegiada?,Implementan políticas de confidencialidad segregación de actividades y auditorías internas para evitar que los empleados utilicen información privilegiada de manera indebida.,Mercado de Valores
2005-12-30,¿Cómo influye la revelación de conflictos de interés en la equidad de las operaciones de una emisora?,Permite a los inversionistas tener una visión más clara de las relaciones entre las partes y tomar decisiones informadas reduciendo el riesgo de manipulación o abuso.,Mercado de Valores
2005-12-30,¿Qué sanciones enfrenta una sociedad fiduciaria si no cumple con sus obligaciones en la administración de fideicomisos de valores?,La sociedad fiduciaria puede ser sancionada con multas suspensión o cancelación de su autorización para operar en el mercado de valores.,Mercado de Valores
2005-12-30,¿Qué pasa si un intermediario bursátil no cumple con las reglas de divulgación de información financiera a sus clientes?,Puede enfrentar sanciones administrativas por parte de la CNBV y los inversionistas afectados pueden emprender acciones legales.,Mercado de Valores
2005-12-30,¿Cómo se protege a los inversionistas minoritarios en casos de ofertas públicas de adquisición forzosa?,Las leyes exigen que se les ofrezca el mismo trato que a los accionistas mayoritarios incluyendo un precio justo y la opción de mantener o vender sus acciones.,Mercado de Valores
2005-12-30,¿Qué es la toma de control en el mercado de valores y cómo afecta a los inversionistas?,Es cuando una entidad adquiere una cantidad significativa de acciones de una empresa lo que puede influir en la gestión de la empresa y en la toma de decisiones estratégicas.,Mercado de Valores
2005-12-30,¿Qué implicaciones tiene la venta a corto plazo de valores en el mercado?,La venta a corto plazo implica riesgos de volatilidad y puede influir en la liquidez de un valor además de representar un riesgo elevado para los inversionistas.,Mercado de Valores
2005-12-30,¿Cuál es el objetivo principal de la Ley del Mercado de Valores?,Desarrollar un mercado de valores equitativo eficiente y transparente.,Mercado de Valores
2005-12-30,¿Qué es un intermediario del mercado de valores?,Son entidades que facilitan la compra y venta de valores como casas de bolsa.,Mercado de Valores
2005-12-30,¿Qué tipo de operaciones regula la Ley del Mercado de Valores?,Regula las operaciones de compra venta y oferta de valores.,Mercado de Valores
2005-12-30,¿Qué sanciones aplican a los intermediarios que incumplen la ley?,Pueden ser multados o suspendidos dependiendo de la infracción.,Mercado de Valores
2005-12-30,¿Cómo afecta la falta de gobierno corporativo en una emisora a los precios de sus acciones?,La falta de un gobierno corporativo sólido puede generar incertidumbre entre los inversionistas lo que afecta negativamente el valor de las acciones en el mercado.,Mercado de Valores
2005-12-30,¿Qué es una oferta pública forzosa de adquisición?,Es una oferta para adquirir todas las acciones de una empresa cotizada obligada por ley en ciertos casos.,Mercado de Valores
2005-12-30,¿Qué requisitos debe cumplir un prospecto de colocación?,Debe incluir información detallada sobre el emisor los valores y los riesgos asociados.,Mercado de Valores
2005-12-30,¿Cómo afecta la manipulación de precios a la equidad del mercado?,Distorsiona la verdadera oferta y demanda perjudicando a los inversionistas.,Mercado de Valores
2005-12-30,¿Qué es una operación en corto?,Es la venta de un valor que el vendedor no posee con la expectativa de comprarlo más barato en el futuro.,Mercado de Valores
2005-12-30,¿Qué es un fondo cotizado (ETF)?,Es un fondo de inversión que se negocia en bolsa como si fuera una acción.,Mercado de Valores
2005-12-30,¿Cómo afecta una oferta pública de adquisición al precio de las acciones?,Generalmente el precio de las acciones aumenta en respuesta a la OPA ya que los inversionistas esperan obtener una prima.,Mercado de Valores
2005-12-30,¿Qué sucede si una casa de bolsa no cumple con los requisitos de liquidez?,Puede enfrentar sanciones y en casos graves la suspensión de su licencia para operar.,Mercado de Valores
2005-12-30,¿Qué es una opción financiera?,Es un contrato que otorga al titular el derecho pero no la obligación de comprar o vender un activo subyacente.,Mercado de Valores
2005-12-30,¿Qué sucede si una emisora no cumple con la presentación de sus estados financieros?,Puede enfrentar sanciones de la CNBV incluidas multas o suspensión de la negociación de sus valores.,Mercado de Valores
2005-12-30,¿Qué dice el artículo 1 de la Ley del Mercado de Valores?,Establece el objeto de la ley que es regular el mercado de valores y proteger a los inversionistas.,Mercado de Valores
2005-12-30,¿Qué riesgos enfrenta un inversionista al comprar derivados financieros?,Los derivados implican riesgo de mercado crédito y liquidez además de la posibilidad de perder más que la inversión inicial.,Mercado de Valores
2005-12-30,¿Qué son los valores no inscritos en el Registro Nacional de Valores?,Son valores que no están registrados y por lo tanto no pueden ser objeto de oferta pública.,Mercado de Valores
2022-12-12,¿Cuál es el objetivo principal de la Ley de Sistemas de Pagos?,Garantizar el buen funcionamiento de los sistemas de pagos y asegurar el carácter irrevocable de las órdenes de transferencia.,Sistemas de Pagos
2022-12-12,¿Cuándo fue publicada la Ley de Sistemas de Pagos?,El 12 de diciembre de 2002.,Sistemas de Pagos
2022-12-12,¿Qué entidad es responsable de la aplicación de la Ley de Sistemas de Pagos?,El Banco de México.,Sistemas de Pagos
2022-12-12,¿Qué son las Órdenes de Transferencia según la ley?,Son instrucciones incondicionales para transferir una cantidad determinada de dinero o valores.,Sistemas de Pagos
2022-12-12,¿Qué es una Orden de Transferencia Aceptada?,Una orden que ha pasado todos los controles de riesgo y puede ser liquidada.,Sistemas de Pagos
2022-12-12,¿Quién puede ser participante en un Sistema de Pagos?,El Banco de México instituciones financieras y otras entidades autorizadas.,Sistemas de Pagos
2022-12-12,¿Qué es la compensación en un Sistema de Pagos?,Es la sustitución de derechos y obligaciones por una única obligación neta.,Sistemas de Pagos
2022-12-12,¿Qué es la liquidación en un Sistema de Pagos?,Es el proceso de cargos y abonos entre participantes de un sistema de pagos.,Sistemas de Pagos
2022-12-12,¿Qué es un Administrador del Sistema de Pagos?,Es la entidad que opera un sistema de pagos y coordina a sus participantes.,Sistemas de Pagos
2022-12-12,¿Cuál es el rol del Banco de México en los sistemas de pagos?,Supervisar y garantizar su correcto funcionamiento.,Sistemas de Pagos
2022-12-12,¿Qué sucede si una orden de transferencia es irrevocable?,No puede ser cancelada ni modificada una vez aceptada.,Sistemas de Pagos
2022-12-12,¿Qué significa que un sistema de pagos sea considerado de interés social?,Que su operación es crucial para la sociedad en general.,Sistemas de Pagos
2022-12-12,¿Cómo se determina si un sistema de pagos cumple con los requisitos de la ley?,Participan al menos tres instituciones financieras y el monto promedio mensual supera los cien mil millones de unidades de inversión.,Sistemas de Pagos
2022-12-12,¿Cuándo se consideran aceptadas las órdenes de transferencia?,Cuando cumplen con los controles de riesgo del sistema.,Sistemas de Pagos
2022-12-12,¿Qué es una Norma Interna en un Sistema de Pagos?,Son las reglas que rigen el funcionamiento y adhesión de los participantes.,Sistemas de Pagos
2022-12-12,¿Qué pasa si un participante incumple las normas de un Sistema de Pagos?,Se aplican medidas correctivas o sanciones.,Sistemas de Pagos
2022-12-12,¿Cuál es el objetivo de las garantías en un Sistema de Pagos?,Asegurar el cumplimiento de las obligaciones de pago.,Sistemas de Pagos
2022-12-12,¿Qué sucede en caso de fallo en el sistema operativo de un Sistema de Pagos?,Se activan los planes de contingencia definidos en las normas internas.,Sistemas de Pagos
2022-12-12,¿Qué sanciones puede imponer el Banco de México a un Sistema de Pagos?,Multas de hasta 10000 veces el salario mínimo vigente.,Sistemas de Pagos
2022-12-12,¿Qué procedimientos supletorios se aplican a la Ley de Sistemas de Pagos?,Ley del Banco de México Código de Comercio y Código Civil Federal.,Sistemas de Pagos
2022-12-12,¿Qué debe contener la normativa de un Sistema de Pagos?,Las reglas de adhesión seguridad medidas de contingencia y comisiones aplicables.,Sistemas de Pagos
2022-12-12,¿Qué sucede si una institución de crédito es declarada en concurso mercantil?,Se notificará al Banco de México y los administradores de los sistemas de pagos.,Sistemas de Pagos
2022-12-12,¿Qué ocurre si una orden de transferencia es embargada?,Solo surte efecto al día hábil siguiente de la notificación al Administrador del Sistema.,Sistemas de Pagos
2022-12-12,¿Qué requisitos debe cumplir un sistema para ser considerado Sistema de Pagos?,Incluir al menos tres instituciones financieras y un monto promedio mensual mínimo.,Sistemas de Pagos
2022-12-12,¿Qué hace el Banco de México si un sistema de pagos no cumple con la ley?,Puede requerir modificaciones en las normas internas del sistema.,Sistemas de Pagos
2022-12-12,¿Qué tipo de información puede requerir el Banco de México a los administradores de los sistemas de pagos?,Toda la necesaria para verificar el cumplimiento de la ley.,Sistemas de Pagos
2022-12-12,¿Qué se debe hacer si un sistema de pagos sufre una falla?,Implementar las medidas correctivas previstas en los planes de contingencia.,Sistemas de Pagos
2022-12-12,¿Cuál es el plazo máximo para que el Banco de México resuelva un recurso de reconsideración?,45 días hábiles bancarios.,Sistemas de Pagos
2022-12-12,¿Cómo se define una infracción continua?,Cuando la consumación de la infracción se prolonga en el tiempo.,Sistemas de Pagos
2022-12-12,¿Cuándo deben considerarse irrevocables las órdenes de transferencia?,Desde que son aceptadas conforme a las normas internas del sistema.,Sistemas de Pagos
2022-12-12,¿Qué deben hacer los administradores en caso de recibir una notificación judicial?,Informar a todos los participantes del sistema lo antes posible.,Sistemas de Pagos
2022-12-12,¿Qué sanción puede imponer el Banco de México por omitir la normativa de un sistema?,Multas de hasta 10000 veces el salario mínimo.,Sistemas de Pagos
2022-12-12,¿Qué es la compensación en términos de la Ley de Sistemas de Pagos?,La liquidación de obligaciones mediante la compensación de derechos y deberes.,Sistemas de Pagos
2022-12-12,¿Cuándo entró en vigor la Ley de Sistemas de Pagos?,Al día siguiente de su publicación en el Diario Oficial.,Sistemas de Pagos
2022-12-12,¿Qué se considera como un bien inembargable en un Sistema de Pagos?,Las garantías y recursos destinados al cumplimiento de las órdenes de transferencia.,Sistemas de Pagos
2022-12-12,¿Qué sucede si un participante no proporciona la información correcta al responder una demanda?,El juez puede aplicar medidas de apremio.,Sistemas de Pagos
2022-12-12,¿Qué deben hacer los administradores de un sistema si un participante no cumple con las normas?,Aplicar las medidas correctivas previstas en las normas internas.,Sistemas de Pagos
2022-12-12,¿Qué sucede si un sistema de pagos no cumple con los requisitos de la ley?,El Banco de México puede dejar de considerarlo como tal.,Sistemas de Pagos
2022-12-12,¿Qué facultades tiene el Banco de México sobre los sistemas de pagos?,Supervisar modificar normas internas y sancionar infracciones.,Sistemas de Pagos
2022-12-12,¿Qué es el recurso de reconsideración?,Es un medio para impugnar sanciones impuestas por el Banco de México.,Sistemas de Pagos
2022-12-12,¿Qué debe hacer el participante si es declarado en concurso mercantil?,Informar a las autoridades sobre los sistemas de pagos en los que participa.,Sistemas de Pagos
2022-12-12,¿Qué multas puede imponer el Banco de México a los administradores de sistemas de pagos?,De 500 a 10000 veces el salario mínimo.,Sistemas de Pagos
2022-12-12,¿Qué sanción se impone por proporcionar información falsa al Banco de México?,Multa de hasta 10000 veces el salario mínimo.,Sistemas de Pagos
2022-12-12,¿Qué debe hacer el Banco de México si detecta deficiencias en un sistema de pagos?,Implementar programas de ajuste de cumplimiento forzoso.,Sistemas de Pagos
2022-12-12,¿Cuándo deben pagarse las multas impuestas por el Banco de México?,En un plazo de 15 días hábiles bancarios.,Sistemas de Pagos
2022-12-12,¿Qué pasa si un administrador modifica las normas internas sin autorización?,El Banco de México puede vetar dichas modificaciones.,Sistemas de Pagos
2022-12-12,¿Cuál es el objetivo de los programas de ajuste en los sistemas de pagos?,Corregir irregularidades que puedan afectar su correcto funcionamiento.,Sistemas de Pagos
2022-12-12,¿Qué deben hacer los sistemas de pagos en caso de liquidación de un participante?,Continuar la compensación y liquidación de las órdenes aceptadas.,Sistemas de Pagos
2022-12-12,¿Qué debe incluir un informe presentado al Banco de México por los sistemas de pagos?,Información completa y precisa sobre las operaciones realizadas.,Sistemas de Pagos
2022-12-12,¿Qué puede hacer el Banco de México si un sistema de pagos no cumple con sus obligaciones?,Imponer multas y exigir modificaciones a las normas internas.,Sistemas de Pagos
2022-12-12,¿Qué rol tiene el Banco de México en los sistemas de pagos?,Supervisar y garantizar el correcto funcionamiento.,Sistemas de Pagos
2022-12-12,¿Qué es una orden de transferencia irrevocable?,Una orden que no puede ser revocada ni modificada.,Sistemas de Pagos
2022-12-12,¿Cuál es la función de las garantías en un sistema de pagos?,Aseguran el cumplimiento de las obligaciones de pago.,Sistemas de Pagos
2022-12-12,¿Qué acciones puede tomar el Banco de México ante una infracción?,Imponer multas o exigir modificaciones en las normas.,Sistemas de Pagos
2022-12-12,¿Cómo se define la liquidación en un sistema de pagos?,Es el proceso de ajustar cuentas entre los participantes.,Sistemas de Pagos
